# experiment P-118 (R-118)
# hypothesis: NEAL'S SUPERACCUMULATOR IS NOT A REORDERING -- IT IS A FIXED-POINT ACCUMULATOR, 67 CHUNKS OF 64 BITS WITH 32-BIT OVERLAP, THAT IS EXACTLY ORDER-INDEPENDENT -- SO IT IS A SECOND ROUTE TO P-101'S QUESTION THAT DOES NOT DEPEND ON FINDING AN INVARIANT KEY. The bar A-016 sets and this row is denominated in: the accumulator must be reduction-order-invariant UNDER A LATTICE ROTATION, not merely more accurate, and being exactly order-independent is a STRONGER property than agreeing on two platforms. METHOD: bench-local VertexRule through the public DualContouring::with_rule (dual_contouring.rs:254; VertexRule is crate::dual::VertexRule and dual is a pub mod at lib.rs:144), comparand dual_contouring/solve.rs's solve_with -- nine accumulators across twelve EDGE_COUNT slots scattered by edge label and reduced once by sum_equivariant. NO SOURCE CHANGE. (C1) An exactly order-independent accumulator reaches elements_vertex_exact 48 of 48 on the equivariance fixture, where the shipped solve is below it. (C2) Cost under 2x simple ordered summation, which is Neal's own figure. (C3) Golden-hash movement is confined to vertices whose accumulation order changes and NO TRIANGLE COUNT MOVES. SHARE: the dual vertex solve only. M-25 puts the sharp-feature solve at 3% over Surface Nets and at 6.5% ON ZEN 3, which is the machine this phase runs on; 6.5% is the number to use, so the ceiling is 1/(1 - 0.065) = 1.070x. C1 is therefore a CORRECTNESS clause and C2 a COST BOUND, and neither is or may become a speedup claim.
# falsified by: C1 by the duals still failing 48 of 48 with an exactly order-independent accumulator, which would prove M-177's obstruction covers the octahedral case and closes both P-101 and this row together. C2 by cost above 2x ordered summation. C3 by any triangle count moving, which would mean the accumulator changed the geometry rather than its reduction order. VACUITY CONTROL: the SHIPPED rule must reproduce x79 / M-413's own elements_vertex_exact reading in the same run -- a harness that cannot reproduce the baseline cannot measure a move away from it -- reported as baseline_elements_vertex_exact beside the measured one.
# commit 77a9d7a on amd-ryzen-9-5900x-12-core at 2026-08-29T00:52:17Z
field,resolution,rule,elements_vertex_exact,pure_permutation_exact,pure_sign_flip_exact,baseline_elements_vertex_exact,ns_per_solve_ordered,ns_per_solve_superacc,cost_ratio,hashes_moved,triangle_counts_moved,c1_holds,c2_holds,c3_holds,arm_edge_slot_golden_hashes_moved,arm_edge_slot_golden_triangle_counts_moved,arm_edge_slot_rows_at_48,arm_edge_slot_rows_at_perm_6,arm_edge_slot_rows_at_sign_8,arm_ordered_naive_golden_hashes_moved,arm_ordered_naive_golden_triangle_counts_moved,arm_ordered_naive_rows_at_48,arm_ordered_naive_rows_at_perm_6,arm_ordered_naive_rows_at_sign_8,arm_superaccumulator_all_twelve_and_normal_golden_hashes_moved,arm_superaccumulator_all_twelve_and_normal_golden_triangle_counts_moved,arm_superaccumulator_all_twelve_and_normal_rows_at_48,arm_superaccumulator_all_twelve_and_normal_rows_at_perm_6,arm_superaccumulator_all_twelve_and_normal_rows_at_sign_8,arm_superaccumulator_all_twelve_golden_hashes_moved,arm_superaccumulator_all_twelve_golden_triangle_counts_moved,arm_superaccumulator_all_twelve_rows_at_48,arm_superaccumulator_all_twelve_rows_at_perm_6,arm_superaccumulator_all_twelve_rows_at_sign_8,arm_superaccumulator_solve_nine_golden_hashes_moved,arm_superaccumulator_solve_nine_golden_triangle_counts_moved,arm_superaccumulator_solve_nine_rows_at_48,arm_superaccumulator_solve_nine_rows_at_perm_6,arm_superaccumulator_solve_nine_rows_at_sign_8,baseline_matches_p101,baseline_pure_permutation_exact,baseline_pure_sign_flip_exact,baseline_rows_at_48,baseline_triangles,baseline_vertices,bit_identical_to_shipped,block,c1_population,c1_reachable_before_run,c1_rows_at_48,c1_rows_lifted,c2_bar,cell_size,cost_corpus_cells,cost_corpus_crossings,cost_corpus_field,cost_corpus_solved,cost_reps,counts_identical,cycles_per_solve_edge_slot,cycles_per_solve_ordered,cycles_per_solve_superacc,elements_tested,elements_triangle_exact,equivariance_rows,extractor,first_failing_element,golden_dual_rows,golden_fixture_matches_shipped,golden_hash_committed,grid_mirrors,hashes_moved_expected,hausdorff_arm,hausdorff_delta,hausdorff_shipped,indices_identical,instructions_per_solve_edge_slot,instructions_per_solve_ordered,instructions_per_solve_superacc,max_hausdorff_delta,mesh_hash_arm,mesh_hash_moved,mesh_hash_shipped,ns_cost_ratio,positions_moved,replica_bit_identical,shipped_over_ordered_instruction_ratio,superacc_cases_where_shipped_differs,superacc_chunk_slice_bits,superacc_chunks,superacc_exact_cases,superacc_integer_oracle_cases,superacc_mean_terms_per_reduction,superacc_negation_cases,superacc_permutation_cases,superacc_reductions_per_solve,superacc_scale_exponent,topology_identical,triangle_count_identical,triangles,vertex_failing_labels,vertices,wall_ms,worst_chunk_magnitude_bits
fbm_terrain,33,superaccumulator_all_twelve,4,2,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1958,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,86eec71d139802e0,true,d1517ec06edb294e,8.135137,1136,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1958,584,54
fbm_terrain,33,superaccumulator_all_twelve_and_normal,12,6,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1958,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,3,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,c2a627466ad8f1f3,true,d1517ec06edb294e,8.135137,1233,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1958,610,54
fbm_terrain,33,edge_slot,4,2,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1973,true,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,dfc384ff6a397ce0,false,dfc384ff6a397ce0,8.135137,0,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,562,54
fbm_terrain,33,ordered_naive,1,1,1,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1973,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,f531e492862bb8a9,true,dfc384ff6a397ce0,8.135137,1227,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,497,54
fbm_terrain,33,superaccumulator_solve_nine,4,2,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1973,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,c0aa31e7d4e3c095,true,dfc384ff6a397ce0,8.135137,1119,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,583,54
fbm_terrain,33,superaccumulator_all_twelve,4,2,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1973,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,b36cbba4ba68b481,true,dfc384ff6a397ce0,8.135137,1144,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1973,594,54
fbm_terrain,33,superaccumulator_all_twelve_and_normal,12,6,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,3758,1973,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.500000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,3,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,3.356046801001e-1,0.000000000000e0,3.356046801001e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,834f9e1b98306baa,true,dfc384ff6a397ce0,8.135137,1241,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,3758,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/-+-|201/+--|201/---|210/-++|210/--+|210/++-|210/-+-|210/+--|210/---,1973,622,54
fbm_terrain,25,edge_slot,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1053,true,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,0.000000000000e0,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,07d2799e6ec5e9bb,false,07d2799e6ec5e9bb,8.135137,0,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,262,54
fbm_terrain,25,ordered_naive,1,1,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1053,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.776356839400e-15,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,65aa9a4bd9b70df7,true,07d2799e6ec5e9bb,8.135137,648,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,227,54
fbm_terrain,25,superaccumulator_solve_nine,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1053,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.110223024625e-16,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,5fcb3203e805678f,true,07d2799e6ec5e9bb,8.135137,590,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,272,54
fbm_terrain,25,superaccumulator_all_twelve,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1053,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.110223024625e-16,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,3041f79c5120437a,true,07d2799e6ec5e9bb,8.135137,599,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,278,54
fbm_terrain,25,superaccumulator_all_twelve_and_normal,6,6,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1053,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,3,32,dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,2.553512956638e-15,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,f69112d910e8e887,true,07d2799e6ec5e9bb,8.135137,659,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1053,292,54
fbm_terrain,25,edge_slot,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1061,true,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,0.000000000000e0,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,f5ba9698b3f89217,false,f5ba9698b3f89217,8.135137,0,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,267,54
fbm_terrain,25,ordered_naive,1,1,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1061,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.776356839400e-15,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,f2b7a31d152ffe9e,true,f5ba9698b3f89217,8.135137,650,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,232,54
fbm_terrain,25,superaccumulator_solve_nine,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1061,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.110223024625e-16,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,e0cc0cb70554c7be,true,f5ba9698b3f89217,8.135137,592,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,278,54
fbm_terrain,25,superaccumulator_all_twelve,2,2,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1061,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,1.110223024625e-16,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,e05a88a6d9afcffb,true,f5ba9698b3f89217,8.135137,601,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,284,54
fbm_terrain,25,superaccumulator_all_twelve_and_normal,6,6,1,2,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,1,6,1982,1061,false,equivariance,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,0.750000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,3,32,manifold_dual_contouring,perm=012;sign=-++,48,true,,true,40,6.742812701285e-1,2.553512956638e-15,6.742812701285e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,049cfc47dbedac93,true,f5ba9698b3f89217,8.135137,662,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,1982,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,1061,299,54
fbm_terrain,17,edge_slot,4,2,2,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,866,470,true,golden,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,1.000000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,ef9008a70b3d0e1f,true,40,6.371849412556e-1,0.000000000000e0,6.371849412556e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,ef9008a70b3d0e1f,false,ef9008a70b3d0e1f,8.135137,0,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,866,012/-++|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,470,98,54
fbm_terrain,17,ordered_naive,1,1,1,4,143.3831,1166.4407,7.926391,40,0,false,false,true,0,0,6,8,6,40,0,6,8,6,40,0,6,32,6,40,0,6,8,6,36,0,6,8,6,true,2,2,6,866,470,false,golden,26,false_p101_locates_the_obstruction_in_vec3_length_and_m177,6,0,2.0,1.000000000,1160,4632,sphere,1160,9,true,3254.2161,599.5316,4876.8079,48,1,32,dual_contouring,perm=012;sign=-++,48,true,ef9008a70b3d0e1f,true,40,6.371849412556e-1,0.000000000000e0,6.371849412556e-1,true,8715.1955,1879.4565,14897.3072,4.818367926873e-14,a515839ebfc71c24,true,ef9008a70b3d0e1f,8.135137,291,true,4.637083,4,32,67,10,5,3.993103,10,10,12,1075,true,true,866,012/-++|012/+-+|012/--+|012/++-|012/-+-|012/+--|012/---|021/+++|021/-++|021/+-+|021/--+|021/++-|021/-+-|021/+--|021/---|102/+++|102/-++|102/+-+|102/--+|102/++-|102/-+-|102/+--|102/---|120/+++|120/-++|120/+-+|120/--+|120/++-|120/-+-|120/+--|120/---|201/+++|201/-++|201/+-+|201/--+|201/++-|201/-+-|201/+--|201/---|210/+++|210/-++|210/+-+|210/--+|210/++-|210/-+-|210/+--|210/---,470,82,54
